ID	pwm_atg	pwm_ctg	pwm_gtg	pwm_ttg
ENSP00000349437		1	1	0	1
ENSP00000376965		1	1	1	0
ENSP00000346067		0	0	0	1
ENSP00000393099		1	1	0	0
ENSP00000299166		0	0	0	0
ENSP00000229281		0	0	1	0
ENSP00000344456		0	1	1	1
ENSP00000290216		0	0	0	1
ENSP00000417175		1	1	1	1
ENSP00000280190		0	0	1	0
ENSP00000256996		0	0	0	0
ENSP00000379566		0	0	0	0
ENSP00000040738		0	1	1	1
ENSP00000338727		1	0	1	0
ENSP00000222990		0	0	0	0
ENSP00000280326		1	1	0	0
ENSP00000467024		1	0	1	1
ENSP00000384109		0	0	0	0
ENSP00000374152		0	0	0	0
ENSP00000367356		0	0	1	0
ENSP00000376822		0	0	0	0
ENSP00000254325		0	0	0	0
ENSP00000348316		1	1	0	0
ENSP00000272647		0	1	1	1
ENSP00000456648		0	0	1	1
ENSP00000355632		0	1	1	1
ENSP00000074304		0	0	1	0
ENSP00000262518		1	0	1	1
ENSP00000265594		1	0	0	1
ENSP00000353030		1	0	0	1
ENSP00000370222		0	0	0	1
ENSP00000372689		1	1	0	1
ENSP00000289272		0	1	0	0
ENSP00000378935		0	0	0	0
ENSP00000263036		0	0	0	1
ENSP00000314214		1	1	0	0
ENSP00000373700		1	0	1	0
ENSP00000333253		1	0	1	1
ENSP00000287878		1	0	1	0
ENSP00000345656		0	0	0	0
ENSP00000333298		1	1	1	1
ENSP00000265734		0	1	1	1
ENSP00000303222		0	1	0	0
ENSP00000360593		1	1	0	1
ENSP00000249700		1	1	1	1
ENSP00000275820		1	0	1	0
ENSP00000309430		1	0	0	0
ENSP00000277554		1	1	0	0
ENSP00000353863		1	1	1	1
ENSP00000263563		0	0	0	1
ENSP00000333551		1	0	0	0
ENSP00000261191		0	1	0	1
ENSP00000445768		0	1	1	1
ENSP00000358812		1	1	0	1
ENSP00000361628		0	1	0	0
ENSP00000264689		0	1	0	0
ENSP00000368716		0	1	0	1
ENSP00000307297		0	1	1	0
ENSP00000281282		1	0	0	1
ENSP00000341189		1	1	1	1
ENSP00000449241		0	0	1	0
ENSP00000281172		0	1	1	0
ENSP00000318115		1	0	0	1
ENSP00000368605		1	0	1	1
ENSP00000345259		1	0	0	0
ENSP00000217130		0	0	1	0
ENSP00000256429		0	1	1	0
ENSP00000361264		0	1	0	0
ENSP00000225655		1	1	0	0
ENSP00000424870		1	0	0	1
ENSP00000296503		0	0	0	0
ENSP00000195654		1	1	1	0
ENSP00000442304		0	0	1	0
ENSP00000385995		0	1	0	0
ENSP00000252603		1	0	0	0
ENSP00000161863		0	1	0	1
ENSP00000312981		0	0	0	0
ENSP00000216392		1	0	0	0
ENSP00000359552		0	0	1	1
ENSP00000354575		1	0	0	0
ENSP00000248975		1	0	0	0
ENSP00000370930		1	0	0	0
ENSP00000317272		1	0	0	1
ENSP00000358708		1	0	1	1
ENSP00000310226		1	0	0	0
ENSP00000367564		1	0	0	0
ENSP00000035307		1	0	0	0
ENSP00000380414		0	1	0	0
ENSP00000340465		1	1	1	1
ENSP00000321544		1	0	1	0
ENSP00000308450		1	0	1	0
ENSP00000245816		0	0	0	0
ENSP00000259727		0	0	0	0
ENSP00000244571		1	0	0	0
ENSP00000308845		0	0	0	1
ENSP00000371393		0	1	1	1
ENSP00000258955		1	0	0	0
ENSP00000333547		0	0	1	0
ENSP00000268099		1	1	1	0
ENSP00000360761		1	0	0	0
ENSP00000170447		1	1	0	0
ENSP00000272065		0	0	1	1
ENSP00000316649		1	1	0	1
ENSP00000293670		1	0	0	0
ENSP00000392936		0	0	0	0
ENSP00000359505		0	0	0	0
ENSP00000349955		0	0	1	0
ENSP00000296595		0	0	1	1
ENSP00000264312		0	0	0	0
ENSP00000354501		0	1	0	1
ENSP00000377496		0	0	0	0
ENSP00000355568		1	1	1	1
ENSP00000353654		1	0	0	1
ENSP00000262120		1	1	1	1
ENSP00000262013		0	1	1	0
ENSP00000312435		1	0	0	1
ENSP00000260130		0	0	0	1
ENSP00000392353		0	0	0	0
ENSP00000419704		0	0	0	1
ENSP00000328325		1	0	0	1
ENSP00000265537		1	0	1	0
ENSP00000340019		0	0	0	0
ENSP00000254066		0	1	0	0
ENSP00000341743		0	0	0	0
ENSP00000326534		1	1	0	1
ENSP00000414906		1	0	0	0
ENSP00000297205		0	0	1	0
ENSP00000452773		0	0	0	1
ENSP00000265854		1	0	0	0
ENSP00000305721		0	1	1	0
ENSP00000263212		0	0	1	1
ENSP00000287908		1	0	1	1
ENSP00000260947		1	1	0	1
ENSP00000334563		0	0	1	1
ENSP00000265896		0	0	0	0
ENSP00000256151		1	0	0	0
ENSP00000261369		0	1	0	0
ENSP00000261758		1	1	0	1
ENSP00000244040		1	0	1	1
ENSP00000338864		0	0	0	0
ENSP00000261461		0	1	0	0
ENSP00000333194		1	0	0	0
ENSP00000198767		1	1	1	0
ENSP00000356022		0	0	0	0
ENSP00000234626		1	0	0	0
ENSP00000335371		0	1	0	1
ENSP00000327268		0	0	0	0
ENSP00000335153		1	0	0	1
ENSP00000311847		1	0	0	0
ENSP00000303511		1	0	0	1
ENSP00000306123		1	0	0	1
ENSP00000327704		0	0	1	1
ENSP00000262455		0	1	1	1
ENSP00000390722		0	1	1	0
ENSP00000386992		0	0	0	0
ENSP00000324173		1	1	1	1
ENSP00000223136		0	0	0	0
ENSP00000457016		0	0	0	0
ENSP00000325266		0	1	1	1
ENSP00000244217		0	0	1	0
ENSP00000349467		1	1	0	1
ENSP00000353769		0	0	0	0
ENSP00000256689		1	1	1	1
ENSP00000394085		0	0	1	1
ENSP00000232888		1	0	0	0
ENSP00000216774		0	0	1	0
ENSP00000315152		1	0	1	0
ENSP00000339958		0	0	0	0
ENSP00000369519		1	1	1	0
ENSP00000345575		1	1	1	0
ENSP00000286317		0	0	0	1
ENSP00000325677		1	0	0	0
ENSP00000221138		0	0	1	0
ENSP00000287078		1	1	1	1
ENSP00000377015		0	1	0	0
ENSP00000280154		0	1	1	0
ENSP00000357750		0	1	0	1
ENSP00000417132		1	0	0	0
ENSP00000234453		1	1	1	1
ENSP00000415434		1	1	1	0
ENSP00000252599		1	1	0	1
ENSP00000308258		0	0	0	0
ENSP00000298510		0	1	0	0
ENSP00000359119		0	0	0	0
ENSP00000272444		0	0	0	1
ENSP00000354649		0	1	1	1
ENSP00000158166		0	0	0	0
ENSP00000356641		0	0	0	0
ENSP00000341351		1	1	1	1
ENSP00000376176		1	0	1	1
ENSP00000352257		0	1	0	0
ENSP00000351926		1	0	0	0
ENSP00000438262		1	0	1	1
ENSP00000360828		0	1	1	0
ENSP00000305069		1	1	1	1
ENSP00000278193		0	1	1	0
ENSP00000307900		0	0	1	1
ENSP00000348578		0	1	0	0
ENSP00000320566		0	0	1	1
ENSP00000315713		1	1	1	0
ENSP00000407323		0	1	0	1
ENSP00000269221		1	0	0	1
ENSP00000354346		0	0	1	0
ENSP00000344259		0	0	1	0
ENSP00000338562		1	0	0	0
ENSP00000309503		0	0	1	0
ENSP00000337850		1	0	0	0
ENSP00000305556		1	1	0	0
ENSP00000356015		1	0	0	1
ENSP00000388320		0	0	0	0
ENSP00000302289		0	0	0	1
ENSP00000359848		1	1	0	1
ENSP00000357835		1	0	0	0
ENSP00000289921		0	0	1	0
ENSP00000263088		1	1	0	1
ENSP00000265351		1	0	1	0
ENSP00000320176		0	0	1	1
ENSP00000305692		0	0	0	0
ENSP00000261692		1	0	0	0
ENSP00000272117		0	1	1	0
ENSP00000366237		0	0	1	0
ENSP00000353695		0	1	0	0
ENSP00000261313		0	1	1	0
ENSP00000361707		0	0	0	0
ENSP00000245157		0	0	0	0
ENSP00000316054		1	0	0	1
ENSP00000323588		0	0	0	0
ENSP00000258417		0	0	0	0
ENSP00000372335		1	0	0	0
ENSP00000220509		1	0	0	0
ENSP00000270792		0	0	0	0
ENSP00000259199		0	0	1	1
ENSP00000264649		1	1	0	0
ENSP00000322832		0	0	0	0
ENSP00000379908		0	0	1	0
ENSP00000379203		0	1	1	0
ENSP00000452037		1	1	1	1
ENSP00000248643		0	0	1	0
ENSP00000274137		0	0	0	0
ENSP00000320821		1	1	1	1
ENSP00000283351		0	0	1	1
ENSP00000231004		1	0	0	1
ENSP00000261674		0	0	0	0
ENSP00000315111		1	1	1	1
ENSP00000352995		0	1	0	0
ENSP00000279247		0	0	0	0
ENSP00000263025		0	0	0	0
ENSP00000307765		1	0	0	1
ENSP00000357840		1	1	1	1
ENSP00000402515		1	1	1	1
ENSP00000261615		0	0	0	0
ENSP00000361446		1	1	1	1
ENSP00000274306		0	1	1	1
ENSP00000247026		0	0	0	1
ENSP00000308750		0	0	1	1
ENSP00000216373		1	0	1	1
ENSP00000284154		1	1	0	1
ENSP00000276461		0	1	1	0
ENSP00000376465		0	0	1	0
ENSP00000298552		1	1	1	1
ENSP00000362463		0	0	1	0
ENSP00000263125		1	0	1	0
ENSP00000320663		1	1	1	1
ENSP00000315351		0	0	1	0
ENSP00000323720		1	1	1	1
ENSP00000328631		0	0	0	0
ENSP00000423673		0	0	0	0
ENSP00000265343		0	1	1	1
ENSP00000336687		0	1	1	1
ENSP00000381220		1	0	0	0
ENSP00000210444		0	0	0	0
ENSP00000378414		1	1	0	1
ENSP00000382717		1	1	1	1
ENSP00000376808		0	1	1	1
ENSP00000362329		0	0	0	0
ENSP00000431876		1	0	0	0
ENSP00000322142		1	0	0	1
ENSP00000272645		0	0	0	1
ENSP00000290663		0	0	0	1
ENSP00000244520		0	0	0	0
ENSP00000290649		0	0	0	1
ENSP00000233714		1	0	0	0
ENSP00000357453		0	1	1	1
ENSP00000392410		0	1	1	0
ENSP00000371419		1	0	1	1
ENSP00000407401		0	0	0	1
ENSP00000220597		1	1	1	1
ENSP00000383199		0	0	0	1
ENSP00000333938		0	1	1	0
ENSP00000367189		1	0	0	0
ENSP00000380378		0	1	0	1
ENSP00000326813		0	1	1	1
ENSP00000234296		0	1	0	1
ENSP00000288532		0	0	0	0
ENSP00000362249		0	0	0	0
ENSP00000261195		0	1	0	1
ENSP00000263433		0	0	0	0
ENSP00000350894		0	0	1	0
ENSP00000356379		1	1	1	1
ENSP00000229379		0	0	0	0
ENSP00000395538		0	0	0	0
ENSP00000332116		1	0	1	1
ENSP00000262498		0	0	0	0
ENSP00000259335		0	1	0	1
ENSP00000380313		0	0	0	0
ENSP00000349541		1	1	0	0
ENSP00000264431		0	1	1	1
ENSP00000334499		1	1	1	1
ENSP00000366395		1	0	1	1
ENSP00000260648		1	0	0	1
ENSP00000266971		0	0	0	0
ENSP00000371169		0	0	1	0
ENSP00000256720		0	0	1	0
ENSP00000362674		0	0	0	0
ENSP00000264335		1	1	0	1
ENSP00000309845		0	0	0	0
ENSP00000347883		1	1	0	0
ENSP00000356972		1	1	1	1
ENSP00000271640		1	0	0	0
ENSP00000240333		0	0	0	0
ENSP00000360031		1	0	0	0
ENSP00000360133		0	0	0	0
ENSP00000333946		1	0	0	0
ENSP00000417764		1	1	0	1
ENSP00000342313		0	0	0	1
ENSP00000424183		0	1	1	0
ENSP00000348054		0	0	0	0
ENSP00000263681		1	1	1	0
ENSP00000282032		0	0	0	0
ENSP00000331748		0	0	0	0
ENSP00000283684		0	1	1	1
ENSP00000295121		1	0	1	0
ENSP00000368589		1	1	1	1
ENSP00000352336		0	0	0	0
ENSP00000374309		1	0	1	1
ENSP00000364270		0	0	0	0
ENSP00000341267		0	0	0	0
ENSP00000244061		1	1	1	1
ENSP00000276416		1	0	0	0
ENSP00000265729		0	1	0	0
ENSP00000330218		0	1	0	0
ENSP00000269571		0	0	1	1
ENSP00000269097		0	0	1	0
ENSP00000373340		1	1	0	0
ENSP00000292385		0	0	0	0
ENSP00000359483		0	1	0	1
ENSP00000202556		1	0	0	1
ENSP00000262146		1	0	1	0
ENSP00000289382		1	0	1	0
ENSP00000261769		1	1	0	1
ENSP00000345195		1	0	1	1
ENSP00000316527		1	1	1	1
ENSP00000382595		1	1	1	0
ENSP00000360124		0	0	0	1
ENSP00000263370		0	0	0	0
ENSP00000341524		1	0	1	0
ENSP00000267812		1	0	0	0
ENSP00000263245		1	0	0	0
ENSP00000274255		0	0	1	1
ENSP00000285737		1	1	1	1
ENSP00000376307		0	0	0	0
ENSP00000328789		1	0	0	0
ENSP00000361052		0	1	1	0
ENSP00000449784		1	1	1	0
ENSP00000369009		1	1	1	1
ENSP00000431512		1	0	0	0
ENSP00000261866		0	1	1	1
ENSP00000264951		1	1	1	1
ENSP00000216286		1	0	0	0
ENSP00000249636		1	1	1	1
ENSP00000053468		1	1	0	0
ENSP00000235835		0	0	0	0
ENSP00000263733		0	1	0	1
ENSP00000308193		1	0	0	1
ENSP00000255305		0	1	1	1
ENSP00000368984		0	0	1	0
ENSP00000365530		1	1	1	1
ENSP00000229239		1	0	0	0
ENSP00000234179		0	1	1	1
ENSP00000372955		0	0	1	0
ENSP00000463999		0	0	0	0
ENSP00000361027		0	0	0	1
ENSP00000374357		0	0	1	0
ENSP00000309823		0	0	0	0
ENSP00000351605		1	1	1	1
ENSP00000300291		0	1	1	0
ENSP00000423897		1	1	1	0
ENSP00000443459		0	1	0	0
ENSP00000370395		0	0	0	0
ENSP00000234310		0	1	0	0
ENSP00000270583		1	0	0	0
ENSP00000359998		0	0	0	1
ENSP00000317123		1	1	1	0
ENSP00000303398		0	1	0	0
ENSP00000309595		0	0	0	0
ENSP00000349147		0	0	0	1
ENSP00000450895		1	1	0	0
ENSP00000373846		0	0	1	1
ENSP00000347046		1	1	1	1
ENSP00000431822		0	1	0	0
ENSP00000367595		0	0	0	0
ENSP00000353735		1	0	1	1
ENSP00000352185		1	1	1	1
ENSP00000361536		0	0	0	0
ENSP00000421917		0	0	0	0
ENSP00000318868		0	1	0	0
ENSP00000354588		0	0	0	1
ENSP00000264977		0	1	0	0
ENSP00000322419		0	0	0	0
ENSP00000327647		0	0	0	0
ENSP00000404503		1	0	0	0
ENSP00000362159		1	0	0	0
ENSP00000434466		0	0	0	1
ENSP00000227378		0	0	0	1
ENSP00000360689		0	1	0	0
ENSP00000369335		1	0	1	0
ENSP00000349252		1	1	0	1
ENSP00000222256		0	0	0	0
ENSP00000385927		0	0	0	1
ENSP00000354622		1	0	0	0
ENSP00000257857		1	0	1	0
ENSP00000454746		0	0	0	1
ENSP00000467041		0	0	0	0
ENSP00000295770		1	1	1	1
ENSP00000345133		0	0	0	0
ENSP00000280665		0	0	0	0
ENSP00000315775		0	1	0	0
ENSP00000358071		1	1	1	1
ENSP00000347821		1	0	0	0
ENSP00000264344		0	0	0	1
ENSP00000315757		1	1	0	1
ENSP00000344666		1	0	1	1
ENSP00000325548		1	0	0	0
ENSP00000307321		0	0	0	0
ENSP00000299977		1	1	1	1
ENSP00000276533		0	0	0	1
ENSP00000372459		1	0	1	0
ENSP00000260408		1	1	1	1
ENSP00000265872		0	0	1	0
ENSP00000363836		0	1	0	0
ENSP00000412788		1	0	0	1
ENSP00000254488		1	0	1	1
ENSP00000351492		0	1	0	0
ENSP00000253339		0	0	0	0
ENSP00000264160		0	1	1	1
ENSP00000271555		0	1	1	1
ENSP00000295822		1	1	0	0
ENSP00000356591		1	1	0	1
ENSP00000364965		1	0	1	0
ENSP00000365682		0	0	0	0
ENSP00000355465		1	1	1	0
ENSP00000367766		0	0	0	1
ENSP00000361845		1	1	1	0
ENSP00000311429		1	0	0	0
ENSP00000373411		1	1	0	0
ENSP00000320768		0	0	1	0
ENSP00000320291		1	0	1	1
ENSP00000351669		0	0	1	1
ENSP00000345853		0	1	1	0
ENSP00000280700		0	0	0	0
ENSP00000349297		0	0	0	1
ENSP00000338533		0	1	0	1
ENSP00000242577		0	0	1	0
ENSP00000308208		1	0	0	0
ENSP00000401177		0	0	0	1
ENSP00000257497		0	0	1	0
ENSP00000231887		1	0	1	0
ENSP00000233055		1	0	0	1
ENSP00000355599		0	1	1	0
ENSP00000296266		1	0	1	0
ENSP00000304078		0	0	0	0
ENSP00000296350		1	0	1	0
ENSP00000223864		0	0	0	0
ENSP00000350263		0	1	1	1
ENSP00000300107		0	1	0	1
ENSP00000363250		0	1	0	1
ENSP00000318821		0	0	0	1
ENSP00000253699		1	1	0	1
ENSP00000430548		1	0	0	1
ENSP00000360290		1	1	1	1
ENSP00000340672		1	0	0	0
ENSP00000273853		1	0	1	0
ENSP00000377958		0	0	1	1
ENSP00000384018		1	0	0	0
ENSP00000347244		0	0	0	0
ENSP00000438349		0	0	0	0
ENSP00000296473		1	0	0	1
ENSP00000044462		1	1	1	0
ENSP00000404375		0	0	0	0
ENSP00000284049		0	0	0	1
ENSP00000308332		0	1	1	1
ENSP00000262133		1	1	0	1
ENSP00000261716		1	1	1	1
ENSP00000323837		0	0	1	0
ENSP00000359837		0	1	0	0
ENSP00000284116		0	1	0	1
ENSP00000289968		0	0	0	1
ENSP00000360939		0	0	0	1
ENSP00000263168		0	0	0	1
ENSP00000326261		0	1	0	0
ENSP00000252996		1	1	1	0
ENSP00000362994		1	0	0	0
ENSP00000347408		0	1	1	0
ENSP00000338706		0	0	0	1
ENSP00000342032		0	0	0	1
ENSP00000275053		1	1	0	1
ENSP00000287706		0	0	0	0
ENSP00000337446		1	0	0	0
ENSP00000235090		0	1	0	0
ENSP00000370517		0	0	0	0
ENSP00000353025		1	1	0	0
ENSP00000348099		1	0	0	0
ENSP00000316454		1	0	1	0
ENSP00000285420		0	0	1	0
ENSP00000398495		0	0	0	0
ENSP00000204726		1	0	0	1
ENSP00000462963		0	0	0	0
ENSP00000219345		1	1	1	0
ENSP00000261772		1	1	0	0
ENSP00000361502		0	0	0	0
ENSP00000341681		0	1	0	0
ENSP00000354573		1	1	1	1
ENSP00000337853		1	1	0	0
ENSP00000357861		0	1	0	0
ENSP00000287169		1	1	0	1
ENSP00000336721		1	1	1	1
ENSP00000358293		1	1	1	0
ENSP00000247977		1	0	0	1
ENSP00000358549		1	0	1	0
ENSP00000286692		0	1	1	0
ENSP00000380702		0	1	0	0
ENSP00000355899		0	1	1	1
ENSP00000369497		1	1	1	1
ENSP00000354856		1	0	0	0
ENSP00000330787		0	0	0	0
ENSP00000169551		0	1	1	0
ENSP00000372088		0	0	0	0
ENSP00000419692		1	0	0	0
ENSP00000355141		1	0	0	1
ENSP00000419371		0	1	1	0
ENSP00000349259		1	1	1	1
ENSP00000326042		0	1	0	0
ENSP00000308895		1	1	0	0
ENSP00000264345		0	1	0	1
ENSP00000288071		1	1	0	1
ENSP00000300086		0	1	0	0
ENSP00000264718		0	0	1	0
ENSP00000338799		1	1	1	1
ENSP00000272298		0	0	1	1
ENSP00000220496		1	0	1	0
ENSP00000217652		0	0	0	0
ENSP00000361465		1	0	0	0
ENSP00000265271		0	1	0	1
ENSP00000370055		0	1	1	0
ENSP00000303987		1	0	0	1
ENSP00000360112		0	0	0	0
ENSP00000265304		0	0	0	0
ENSP00000369736		1	0	0	0
ENSP00000294353		1	1	1	1
ENSP00000324573		1	0	0	0
ENSP00000363349		1	0	1	1
ENSP00000350630		0	1	0	1
ENSP00000384312		1	0	1	0
ENSP00000369871		0	1	1	0
ENSP00000326817		0	1	1	1
ENSP00000368459		0	1	0	1
ENSP00000300976		0	1	0	1
ENSP00000373669		0	0	0	1
ENSP00000313422		1	0	0	0
ENSP00000264389		0	0	0	1
ENSP00000283131		1	1	1	0
ENSP00000449960		0	0	0	0
ENSP00000266544		0	1	1	0
ENSP00000286364		1	1	1	1
ENSP00000320917		0	0	0	0
ENSP00000411010		1	0	1	1
ENSP00000377783		0	1	0	1
ENSP00000297156		0	0	0	1
ENSP00000264933		1	0	0	0
ENSP00000326247		0	1	1	0
ENSP00000362344		0	0	0	0
ENSP00000465517		0	0	0	0
ENSP00000466214		1	0	0	0
ENSP00000288774		1	0	1	0
ENSP00000334188		1	0	0	0
ENSP00000341657		0	0	1	0
ENSP00000433757		1	0	0	0
ENSP00000352265		0	0	0	0
ENSP00000261308		0	0	0	1
ENSP00000379847		0	0	0	0
ENSP00000229214		1	0	1	1
ENSP00000356920		0	0	0	1
ENSP00000300527		1	0	0	0
ENSP00000457258		1	1	1	1
ENSP00000278559		0	0	0	0
ENSP00000376024		1	0	0	1
ENSP00000301011		0	0	0	0
ENSP00000309794		0	1	0	0
ENSP00000257789		1	0	0	0
ENSP00000377061		1	0	1	0
ENSP00000316990		0	0	0	0
ENSP00000254029		0	0	1	0
ENSP00000261749		0	0	0	0
ENSP00000307854		1	0	0	1
ENSP00000269829		1	1	1	0
ENSP00000292782		1	1	1	1
ENSP00000367123		0	0	0	0
ENSP00000249066		0	0	0	0
ENSP00000382021		1	0	0	0
ENSP00000246117		1	0	1	0
ENSP00000303830		0	1	1	0
ENSP00000258080		0	0	0	0
ENSP00000406012		1	0	0	1
ENSP00000418593		1	0	0	0
ENSP00000358727		0	0	0	0
ENSP00000387282		0	0	0	0
ENSP00000337838		1	1	0	0
ENSP00000318185		0	1	0	0
ENSP00000277632		0	1	1	0
ENSP00000369274		1	1	1	1
ENSP00000310260		1	0	1	1
ENSP00000252622		0	0	0	0
ENSP00000313877		0	0	0	1
ENSP00000280772		1	1	0	0
ENSP00000366519		1	1	1	0
ENSP00000384408		0	0	1	0
ENSP00000267415		1	0	0	0
ENSP00000326699		1	0	1	0
ENSP00000452776		1	1	0	1
ENSP00000457168		1	0	1	1
ENSP00000354739		0	0	0	0
ENSP00000296051		0	0	0	0
ENSP00000258180		0	0	1	1
ENSP00000240185		1	0	1	1
ENSP00000388169		0	0	0	0
ENSP00000356411		0	0	0	0
ENSP00000236980		0	1	0	0
ENSP00000366418		0	0	1	0
ENSP00000272217		0	1	1	0
ENSP00000312988		1	0	1	0
ENSP00000364589		1	0	1	0
ENSP00000263073		1	1	1	0
ENSP00000408411		0	1	0	0
ENSP00000301785		0	1	0	0
ENSP00000237536		1	1	1	1
ENSP00000377148		1	0	1	0
ENSP00000305449		0	0	1	1
ENSP00000239231		1	1	1	1
ENSP00000225792		1	0	0	1
ENSP00000366070		0	0	1	1
ENSP00000345580		1	0	0	0
ENSP00000259477		0	0	0	0
ENSP00000314348		0	0	0	0
ENSP00000238789		1	0	1	1
ENSP00000291576		0	1	1	0
ENSP00000381045		0	0	0	0
ENSP00000217381		0	0	0	0
ENSP00000262584		1	0	0	0
ENSP00000366410		0	0	1	1
ENSP00000215659		0	0	1	0
ENSP00000283290		0	0	0	0
ENSP00000162391		1	0	1	1
ENSP00000324274		0	0	0	0
ENSP00000399511		0	1	1	0
ENSP00000260385		1	0	1	0
ENSP00000248450		0	0	0	0
ENSP00000221200		0	1	1	0
ENSP00000314544		0	0	1	1
ENSP00000348455		1	1	0	0
ENSP00000400471		1	0	0	0
ENSP00000253457		0	1	0	0
ENSP00000316905		1	1	0	1
ENSP00000269243		0	0	1	1
ENSP00000267484		1	0	1	1
ENSP00000346027		1	0	0	0
ENSP00000254730		0	0	0	0
ENSP00000360492		0	0	0	0
ENSP00000405268		0	1	0	0
ENSP00000216840		1	0	0	0
ENSP00000254901		1	0	0	1
ENSP00000444856		0	0	1	1
ENSP00000356319		1	0	0	1
ENSP00000265094		1	0	1	1
ENSP00000360938		1	0	0	0
ENSP00000267935		0	0	0	0
ENSP00000361087		1	0	0	0
ENSP00000235329		1	0	1	1
ENSP00000226574		1	1	1	1
ENSP00000360021		0	1	1	1
ENSP00000366618		0	0	0	0
ENSP00000301490		0	0	0	0
ENSP00000377721		0	1	1	1
ENSP00000264670		0	1	0	0
ENSP00000466298		1	0	0	0
ENSP00000324804		1	0	1	1
ENSP00000219789		1	0	0	0
ENSP00000355133		0	0	1	1
ENSP00000361499		0	0	0	0
ENSP00000332448		1	0	0	0
ENSP00000260605		0	1	0	0
ENSP00000320516		0	0	0	1
ENSP00000293883		0	0	0	0
ENSP00000256398		0	0	1	1
ENSP00000297534		1	0	0	0
ENSP00000314649		1	0	0	0
ENSP00000296805		0	0	0	1
ENSP00000311873		0	0	1	1
ENSP00000261483		0	1	1	1
ENSP00000356230		0	0	0	0
ENSP00000287652		1	0	0	1
ENSP00000318902		1	1	0	1
ENSP00000311005		1	1	0	0
ENSP00000299543		0	0	0	0
ENSP00000414237		0	1	1	1
ENSP00000378812		0	0	0	1
ENSP00000361927		1	0	0	0
ENSP00000444565		0	0	0	1
ENSP00000342181		1	1	0	1
ENSP00000343552		1	1	0	1
ENSP00000348577		1	0	0	1
ENSP00000396937		0	0	1	0
ENSP00000301021		1	1	0	1
ENSP00000312311		1	0	0	0
ENSP00000217372		0	0	0	1
ENSP00000321347		1	0	0	0
ENSP00000295317		1	1	0	0
ENSP00000306920		1	1	0	1
ENSP00000434593		0	0	0	0
ENSP00000305502		1	0	1	0
ENSP00000346634		1	0	1	0
ENSP00000257408		1	1	0	1
ENSP00000415564		0	0	0	0
ENSP00000361777		1	0	1	1
ENSP00000357583		1	0	0	1
ENSP00000260810		1	1	1	1
ENSP00000255390		1	1	1	1
ENSP00000397773		1	0	1	1
ENSP00000324392		1	1	1	0
ENSP00000338606		0	1	0	1
ENSP00000261819		1	1	0	1
ENSP00000329002		1	0	0	0
ENSP00000196061		1	0	0	1
ENSP00000217402		1	1	0	0
ENSP00000358640		0	1	1	0
ENSP00000261700		0	1	1	1
ENSP00000338034		1	1	0	1
ENSP00000229266		1	1	0	0
ENSP00000294172		0	0	0	0
ENSP00000361219		1	1	1	1
ENSP00000216442		0	1	0	1
ENSP00000246151		0	0	1	1
ENSP00000371532		1	1	1	1
ENSP00000264674		1	1	1	0
ENSP00000216044		1	0	0	0
ENSP00000309532		1	0	0	1
ENSP00000310842		0	1	0	1
ENSP00000337632		0	0	0	0
ENSP00000347872		1	0	0	0
ENSP00000216639		0	1	0	0
ENSP00000258105		1	0	0	0
ENSP00000423014		0	0	1	0
ENSP00000365159		0	1	1	0
ENSP00000205948		0	1	0	0
ENSP00000373331		0	0	0	0
ENSP00000435412		1	0	0	0
ENSP00000334538		1	1	1	1
ENSP00000256443		0	1	0	0
ENSP00000262134		1	0	1	0
ENSP00000280083		0	0	0	1
ENSP00000301396		0	1	0	0
ENSP00000262415		1	1	1	0
ENSP00000337473		0	0	0	0
ENSP00000392094		0	1	0	1
ENSP00000275517		0	0	0	0
ENSP00000266712		1	1	0	1
ENSP00000429931		0	1	1	1
ENSP00000287295		0	1	0	1
ENSP00000352655		1	1	1	0
ENSP00000353483		0	1	1	0
ENSP00000359904		0	0	1	0
ENSP00000330060		0	0	0	0
ENSP00000297990		0	1	1	1
ENSP00000371559		1	1	1	1
ENSP00000334100		1	1	0	1
ENSP00000056217		1	0	1	1
ENSP00000365131		0	0	0	0
ENSP00000417677		0	0	0	0
ENSP00000350249		1	1	0	0
ENSP00000297562		0	0	0	0
ENSP00000418734		0	1	0	1
ENSP00000308032		0	0	0	1
ENSP00000334061		1	1	1	0
ENSP00000301012		1	0	0	0
ENSP00000414302		0	1	1	1
ENSP00000432786		0	1	1	0
ENSP00000312442		1	0	0	0
ENSP00000339016		0	0	0	1
ENSP00000378735		0	1	1	0
ENSP00000342793		0	1	0	0
ENSP00000338967		1	0	1	0
ENSP00000258418		1	0	1	1
ENSP00000262302		0	0	0	0
ENSP00000415786		0	0	0	1
ENSP00000265717		0	1	0	1
ENSP00000216121		1	0	1	0
ENSP00000361918		0	0	0	0
ENSP00000260361		1	0	0	0
ENSP00000294785		0	0	1	0
ENSP00000311513		1	1	0	1
ENSP00000356982		0	0	0	0
ENSP00000300688		1	1	0	0
ENSP00000318966		0	0	0	0
ENSP00000371101		0	0	0	0
ENSP00000262525		0	1	0	1
ENSP00000370803		0	0	0	1
ENSP00000407262		0	0	0	0
ENSP00000394842		0	0	0	0
ENSP00000337168		1	0	0	0
ENSP00000383333		1	1	1	1
ENSP00000360922		0	1	0	0
ENSP00000164024		1	0	1	0
